vin_number,license_plate,tires/0/name,tires/0/pressure,tires/1/name,tires/1/pressure,tires/2/name,tires/2/pressure,tires/3/name,tires/3/pressure
4MWnTGsjYuTWpU3gP,LkPsFCl,front-passenger,34.47904602985011,front-driver,17.895783041229862,rear-passenger,17.33852461115155,rear-driver,35.51430276141453
MFRcnjsUPNJMOo4B6,BfkwE6g,front-passenger,33.385879404622685,front-driver,29.875406954871455,rear-passenger,35.370355587362994,rear-driver,27.50836829837235
cUhjMtmj4INfTYXDN,ksGwl1j,front-passenger,21.6246303199133,front-driver,32.56535991116197,rear-passenger,18.736884175522448,rear-driver,16.000332111354474
ifmvuGT5lRvqyEVDW,UQvyL3h,front-passenger,17.18471716182769,front-driver,17.270223945046197,rear-passenger,20.611949443626806,rear-driver,32.59309141765546
KpOzuRbuvHuC5N5jT,zDvkofl,front-passenger,30.503261413090357,front-driver,21.813303654602493,rear-passenger,26.803600852929655,rear-driver,22.79810221188174
cM5njA3GULTf2cvhp,5mHlxnw,front-passenger,34.13402141842443,front-driver,35.96952959399232,rear-passenger,38.49625799742062,rear-driver,23.741711091891446
HXnAUGKKG0SYrJau1,DqOtOYv,front-passenger,39.9235772419255,front-driver,21.953788509763818,rear-passenger,34.881071954817216,rear-driver,39.439525350018926
4bhtiJB9WdLyhukOP,,front-passenger,39.435897404668644,front-driver,31.82188260265616,rear-passenger,28.29070512368228,rear-driver,35.49940785842739
LX7gQLK2tBiLOFfdi,kkgwlLL,front-passenger,32.512030759270225,front-driver,35.98305490139037,rear-passenger,23.670121843491998,rear-driver,22.314657345778386
vcMuXfRYkdQ7LjmVZ,,front-passenger,31.991329016880336,front-driver,25.805617993070193,rear-passenger,24.34988728659853,rear-driver,33.40379770444869
66JIpPFdi5PnlShwW,IXn6KEh,front-passenger,19.804406860609035,front-driver,17.90879203565457,rear-passenger,39.925292667441774,rear-driver,22.781307169021282
Fpp7yQG2vkzsoR9eh,HJDR9ZP,front-passenger,38.00593367713604,front-driver,19.239694107477675,rear-passenger,38.82007657926893,rear-driver,17.657216571279882
luN2B0eGzRkWeuYh6,8SOQBRq,front-passenger,33.671503324881265,front-driver,16.816157559142027,rear-passenger,22.701611493259676,rear-driver,36.23661741122583
I5OZWTY1p6X7nt33s,KQFU0AL,front-passenger,22.724759952647368,front-driver,33.683992144856674,rear-passenger,39.128184727046985,rear-driver,27.386573050014043
viUXAcpbW9Siwojeg,MnKeZ8k,front-passenger,26.477859889321127,front-driver,23.484658028019624,rear-passenger,32.28865427171033,rear-driver,23.35290025848687
lB842yvjj0qtf1nRX,scIaZ1i,front-passenger,28.45055006412497,front-driver,18.812171305728683,rear-passenger,37.30498425309699,rear-driver,35.54610591989627
FCDrEKjimUsBgJiWo,KQAYDrC,front-passenger,17.228699082515824,front-driver,22.251879371875145,rear-passenger,30.46359285462691,rear-driver,24.308138803404265
W50kbFL8yFJOAMoou,c5qwyOd,front-passenger,28.8845131786548,front-driver,36.803000483893555,rear-passenger,36.17144340914219,rear-driver,33.631742031397785
zkniCIElkULtmyh2x,,front-passenger,23.9632628606266,front-driver,24.12810613205134,rear-passenger,38.54300744554509,rear-driver,33.39921987776138
vT0xFlmX6rIb6JZW0,zcN6HEh,front-passenger,28.715602478643596,front-driver,36.55467876779535,rear-passenger,39.73594388843525,rear-driver,24.791207599915605
XJoKkujLhasbeA5Kc,P0jytt2,front-passenger,19.937360740790727,front-driver,27.70850190218824,rear-passenger,21.62025903523675,rear-driver,36.490792517278024
zAOupm6bQTCU24UnN,x9drfCc,front-passenger,16.178700391707963,front-driver,37.83535269843825,rear-passenger,22.22849515745519,rear-driver,21.750132885113707
NcilxhXXuqNgxm8eg,s5thtGn,front-passenger,39.172599141307245,front-driver,31.567327864075548,rear-passenger,16.20781162798794,rear-driver,34.667389707126134
vgEgF61D2YddhHgOB,JpoVEkr,front-passenger,23.300923787073955,front-driver,24.14515889783587,rear-passenger,37.177506038645475,rear-driver,34.74829275594524
Z5cW1ke6G1UMd7ayz,fdts8nY,front-passenger,19.028910938563946,front-driver,30.12997195575315,rear-passenger,33.03352999108478,rear-driver,25.372352596480457
iGF2F57RDuMSQ66su,EfwrH3K,front-passenger,24.370226373395653,front-driver,38.097530998073545,rear-passenger,23.275446178202543,rear-driver,39.54464616424974
VU8XhUZHPMcwA7Ozj,zccVsyi,front-passenger,37.042711276186346,front-driver,29.35658463426637,rear-passenger,28.599652669898553,rear-driver,23.882145777600115
1eoNSiTm2QnIOEO1U,74jNAPe,front-passenger,26.4106435822936,front-driver,29.97306171684295,rear-passenger,25.405487798282987,rear-driver,26.033722428347843
PoHJf6qBkIgi2MJND,iZZDg8F,front-passenger,22.171097622844982,front-driver,24.511269362606058,rear-passenger,30.72553859295889,rear-driver,24.59764261065776
HNVc7FJf1xw5ihbia,iBKuvjQ,front-passenger,23.022854745315534,front-driver,26.645631691883345,rear-passenger,30.366525698002597,rear-driver,37.15122318305728
bVRehyOrir7xtjheA,,front-passenger,19.826346896305296,front-driver,23.38482906467275,rear-passenger,16.05577997243585,rear-driver,32.535153353930525
7q4cDDb7qCKAKzk3a,0ZmEuuo,front-passenger,38.72376407582285,front-driver,30.989398069777515,rear-passenger,18.237215015494385,rear-driver,23.628380091603223
4xSgbHkZd59tvS8ic,BPnCRAV,front-passenger,28.580592114619876,front-driver,23.341919840149494,rear-passenger,20.535755197217696,rear-driver,38.91072498464698
tzv3dKvrPjhW53llI,IJt5BVE,front-passenger,19.981761584869602,front-driver,34.56888537782744,rear-passenger,29.156336968862153,rear-driver,38.75095798325415
9RvOSmO56UqXvAAZL,ltlchpw,front-passenger,31.302276581157635,front-driver,17.355354009144285,rear-passenger,30.414219027205796,rear-driver,35.5646996221443
7zoFuhHdPVD39NPzh,,front-passenger,23.033948099789882,front-driver,33.69974246704175,rear-passenger,16.354669242711545,rear-driver,34.05593436472431
MTzZPM1YRNM4S9URy,DQ39fdm,front-passenger,16.16714533847081,front-driver,20.100217340164136,rear-passenger,22.686495657569374,rear-driver,31.725181879081546
IaoCZDmwQQayKxRvG,2DLjrJt,front-passenger,22.715441195214318,front-driver,35.33649474242448,rear-passenger,17.9254500548165,rear-driver,39.96680024618023
5MqATIIwakZ2E99ZY,EOXfMQy,front-passenger,20.532505276167107,front-driver,18.811194272349383,rear-passenger,16.093255643876123,rear-driver,29.516142845149158
tf6Ga8NN2eut4qDeh,,front-passenger,34.56441287813015,front-driver,17.367773786284808,rear-passenger,16.30472537827921,rear-driver,34.209438749580926
3PjV82ae1K2kb6KVv,wPOGsoF,front-passenger,24.428534947324223,front-driver,22.292528659074847,rear-passenger,16.606025793538265,rear-driver,38.56212077195979
8RS8FeeeV1m9hMzV0,EJA0hC5,front-passenger,24.49137482494181,front-driver,25.496876793639288,rear-passenger,39.5268699691019,rear-driver,18.782100289978327
ay8Zhu7BXbOU9Hlwv,1XnPK2z,front-passenger,23.566852167810055,front-driver,35.754489252893286,rear-passenger,17.324311927855224,rear-driver,21.32939917232777
MmtXFViGtURF771T6,UgpZRzV,front-passenger,23.297094209797315,front-driver,23.549833932206504,rear-passenger,16.88603014364415,rear-driver,32.789346602640286
GG4u0jLaP7GvyGMgh,2dPAtqE,front-passenger,20.717024977641458,front-driver,20.045631854157985,rear-passenger,26.18451048875822,rear-driver,31.214292410184832
EfRwGdpsBWSnAKUNC,tiNZFAz,front-passenger,35.66017182079,front-driver,23.116048055376073,rear-passenger,21.34907940711488,rear-driver,28.230365207568617
ITaI8vMwk9BNdCgi8,GceFHH7,front-passenger,28.85291212145044,front-driver,26.437495308107522,rear-passenger,35.4620667164019,rear-driver,23.404127656549576
0tq5IxMPzDSPQlyey,NSUPHdW,front-passenger,16.993060684652846,front-driver,17.678818670527193,rear-passenger,25.682787062861877,rear-driver,21.827829814832594
13P7sBaT3lXbX3ZtE,,front-passenger,38.39826764254366,front-driver,30.033968599290084,rear-passenger,26.614908082365716,rear-driver,33.8107687275738
H9e7YhKj5dMffZjI3,7lvVpWi,front-passenger,34.145404553126156,front-driver,27.636039310187748,rear-passenger,28.598555129237816,rear-driver,33.73200857912949
A1EdG9qpi3JBq1nus,hlncFsJ,front-passenger,24.65868889837555,front-driver,38.026491396715166,rear-passenger,17.09766347088115,rear-driver,35.259609154290416
tpnkK3eV5T7uS0QX6,s1T5WHJ,front-passenger,24.546310612227465,front-driver,24.34633115224692,rear-passenger,25.270078719136556,rear-driver,33.18814637345433
yP2iqQK6sCHNOa2Je,,front-passenger,27.78659679893071,front-driver,38.7665402105395,rear-passenger,25.990211456129177,rear-driver,25.984969880903087
uaemRgIwymCOUbgkD,g0blYPq,front-passenger,16.931627263186584,front-driver,35.19185898140475,rear-passenger,20.05673073918398,rear-driver,38.37089224406128
reKQQEbsS7Klk0Ii9,zR9f65C,front-passenger,25.118991344962623,front-driver,35.17554963409907,rear-passenger,35.15532785663085,rear-driver,21.49079857323582
tOIkENcSkDXLpVXqY,0RPsnXJ,front-passenger,19.445035611661247,front-driver,27.527463929752017,rear-passenger,27.039971919288426,rear-driver,27.69384347460069
MJgJHyhOIKbxie1pi,jEaSOpr,front-passenger,25.873525033206114,front-driver,19.038192471759857,rear-passenger,33.95093981172452,rear-driver,22.957429288830873
3M6JS0G76DgJomUFG,62BRw1G,front-passenger,39.976337186268026,front-driver,37.33274046059391,rear-passenger,35.80910303201203,rear-driver,34.5538312426587
bcPPQri4LW2pvIo6O,UW4SsYE,front-passenger,20.68641865195865,front-driver,31.48506408577522,rear-passenger,39.674333808405706,rear-driver,29.38818777851519
MyZfclYUoloWycRJ8,HQwDwH2,front-passenger,30.404679110868667,front-driver,22.805683910733787,rear-passenger,20.371490000346185,rear-driver,31.743743634339395
5DXNIoRaa1twVxXCB,jnJPpGn,front-passenger,21.172728380373393,front-driver,35.92951661425932,rear-passenger,19.90283101988137,rear-driver,22.432609069881828
7Q8QbTUHvV0A05qeN,YmlGKh9,front-passenger,35.7639056285728,front-driver,25.790535501511354,rear-passenger,35.57482356381116,rear-driver,19.859908375536854
nhakKPkUqADFLj8Tr,ikpBzJS,front-passenger,21.579775234846316,front-driver,37.754174721939805,rear-passenger,18.294842016489536,rear-driver,18.99205011776229
KITNbmnU0xjfYYkuc,c8eFm49,front-passenger,28.174956421741598,front-driver,19.11423374705597,rear-passenger,29.068202521498137,rear-driver,34.602513249047576
3DBtVTD0Vvg6GjQfG,,front-passenger,28.658485048796628,front-driver,19.425679099402956,rear-passenger,37.00153429109949,rear-driver,21.64079146117526
fBY9nAJmwhumRppGj,05EzcBx,front-passenger,37.865087934439394,front-driver,36.55809953143806,rear-passenger,31.779721902935087,rear-driver,33.24694989592716
dvt8iTMzDHImj8lqe,d7Dn9WY,front-passenger,29.617326328007167,front-driver,26.63803322170461,rear-passenger,20.322627204409244,rear-driver,20.380819761145837
OB3tggHwy7G5UqVCw,XMw2VKE,front-passenger,38.736414418125825,front-driver,23.922891358674843,rear-passenger,23.51964065624379,rear-driver,32.27853738220013
eTBPrJcPjq0Kxh9on,DLmobne,front-passenger,18.860215521473446,front-driver,26.421556078033912,rear-passenger,20.496492714249918,rear-driver,20.939219748180744
NZuZr5slDgas5PNDv,U70NwnW,front-passenger,29.094029906733766,front-driver,34.061840376108535,rear-passenger,20.448716164583985,rear-driver,27.80004045818282
S9S4r1LK8mG5X4nOR,mJVQp85,front-passenger,32.22244875948013,front-driver,26.044561377379758,rear-passenger,37.30770628780566,rear-driver,17.73103521822631
CypOPAaPzcY6AWSih,zhXT2G6,front-passenger,33.67640202981878,front-driver,16.614977786223726,rear-passenger,24.94265028570102,rear-driver,23.950625382705503
KfezURkFCLCw8skAo,MWaPftJ,front-passenger,29.49826952906154,front-driver,21.768730839468542,rear-passenger,39.874335815638176,rear-driver,35.67003039609506
6OtGwXUhmDhcJNntE,k5Is9I0,front-passenger,16.839455663093055,front-driver,22.827190042685523,rear-passenger,22.033392504692095,rear-driver,27.0148162132837
IZgT4rp5ieNUpENMZ,cGUVzvb,front-passenger,23.62974765517429,front-driver,30.876694679575802,rear-passenger,29.805649451030845,rear-driver,22.18148484658761
94HP3SoWjngADFFEB,dgyy9E6,front-passenger,30.72513693697364,front-driver,39.49238436336773,rear-passenger,17.88098342042644,rear-driver,16.040832460892748
kk2O6ZKPlaU8PCi9B,8B4gZlK,front-passenger,17.459482920246483,front-driver,23.4273222375587,rear-passenger,21.585772524116997,rear-driver,23.453749085041878
Q7dDJMGeWQ9t3rqFg,5EKRf4L,front-passenger,34.44692194928392,front-driver,23.39132712482536,rear-passenger,39.26465292199594,rear-driver,35.77093645952618
knlbxElJ6N8Px7dgz,,front-passenger,23.43213509243806,front-driver,33.79770256979966,rear-passenger,19.668271367993633,rear-driver,37.30353007015701
LjdoT4IYmj8KVmqlQ,FfS9uIu,front-passenger,28.276414180992937,front-driver,23.274570284029856,rear-passenger,39.29264119381994,rear-driver,34.03550518865904
DhA0uDpuFdS6aYu8K,LDErNGx,front-passenger,29.561197472393168,front-driver,26.24825842560969,rear-passenger,23.97153214396921,rear-driver,16.322754554901188
hNTX1fvkET4zt8UYF,PVqKRTY,front-passenger,35.17164124767561,front-driver,39.20003954240279,rear-passenger,24.70956099477932,rear-driver,25.575294549855776
dfFAZ8mSAao0h8O6a,,front-passenger,19.248350159897775,front-driver,23.027739548774832,rear-passenger,31.557600438027194,rear-driver,17.641222035514588
AjLBlvSg6j7rQOAvL,If5hto5,front-passenger,27.331093499692194,front-driver,39.08411832161828,rear-passenger,25.75464033560425,rear-driver,32.616042401159575
JZOGS1uupweJEBYdk,D57nB89,front-passenger,17.412334044893896,front-driver,17.256809042931714,rear-passenger,29.25300367383217,rear-driver,32.549561327200756
bBT7C4PWgaOVL60Wu,LJSE7bx,front-passenger,39.27518591568311,front-driver,33.93401445381024,rear-passenger,37.348043172575736,rear-driver,22.319130318192478
ysjBoNeFu9sBTUIxy,V7MtKfp,front-passenger,26.821305718188498,front-driver,17.024700719421137,rear-passenger,17.635442423255977,rear-driver,17.063396752117512
BlEX236VNX3HHAClQ,tkXoMnK,front-passenger,24.29283350865557,front-driver,22.355094509464863,rear-passenger,36.601496823862895,rear-driver,27.791904556218157
azbP5QES6t59Ks6dc,kBteF0f,front-passenger,28.191694150696797,front-driver,17.89120310424761,rear-passenger,23.625755563508378,rear-driver,16.395468517374226
g2s4yzsHsN2TIYOno,UM4TJrS,front-passenger,17.415899954453607,front-driver,30.73403376356488,rear-passenger,32.50876076358702,rear-driver,32.546333147260036
CQeI788u5f2oR4atq,fGw1sFB,front-passenger,37.49373470822657,front-driver,32.03570908633441,rear-passenger,20.224114631271135,rear-driver,22.610624390879405
pCpGrzG1VdwxaDeLO,H4EbuG5,front-passenger,30.465793455740148,front-driver,27.98014978663213,rear-passenger,31.417598557222238,rear-driver,30.561148634519494
j4xQH5GGqEPlnsbvU,e4JlQTr,front-passenger,20.61922327571058,front-driver,18.21237933922614,rear-passenger,38.68565474624761,rear-driver,34.679404114243354
r76nKSEgetAqPhWPi,UE8vwJK,front-passenger,37.01635394569159,front-driver,19.41743785318083,rear-passenger,27.792225996549124,rear-driver,25.03372276180763
hJRrZtxy8sBgC19eB,,front-passenger,23.211114665257757,front-driver,22.657663491521408,rear-passenger,23.56319527062402,rear-driver,26.39460981706698
CLOh7AUOIqEgV6Lsx,iJ4ubnE,front-passenger,18.226634499811542,front-driver,23.921039293833054,rear-passenger,36.97384846470815,rear-driver,27.173347053012943
pONaWU4ohedwPOA4K,rwliWov,front-passenger,35.247165832316085,front-driver,18.308205691430295,rear-passenger,35.81970364942482,rear-driver,30.001507201717217
WVBE5i8o82PDXi73I,RAKfoPo,front-passenger,35.36195796499874,front-driver,19.411828504095208,rear-passenger,19.255279487704506,rear-driver,16.604957513595217
bl1MIZokk9q2NmKWq,7CwJGnM,front-passenger,37.442099648578385,front-driver,27.94537907140023,rear-passenger,25.492851898928663,rear-driver,34.4617973307254
VXhljAj77aBiVGVBh,3jRfVkx,front-passenger,19.513996455116978,front-driver,30.293796976220452,rear-passenger,21.417596727280625,rear-driver,23.259380427871676
kPZdWIg335kppMz7z,3KFnUn0,front-passenger,27.56612260083631,front-driver,37.24529368122002,rear-passenger,23.232388774694115,rear-driver,21.616919962035617
kO9uX6U2TdVj0qP0j,S7Sns8b,front-passenger,17.818272239675373,front-driver,31.536044224520978,rear-passenger,27.289907956303317,rear-driver,30.18060087145728
wImY5MKVT4DbofqPg,YObdmAm,front-passenger,17.940001439830397,front-driver,29.1263636621984,rear-passenger,38.01084070428781,rear-driver,21.2541344544938
O5e3ZrjSaEYAOkK6z,U7iTJYv,front-passenger,20.9130457033557,front-driver,38.660666920373956,rear-passenger,22.215061413120274,rear-driver,31.64348083922955
O4G5kteVLdc2Vzvg5,cVWWGX0,front-passenger,31.740928646012193,front-driver,29.420460988548133,rear-passenger,36.460520283475056,rear-driver,31.076576907848406
0DnIZuEJrtu1JgSzM,SesditM,front-passenger,26.432593552686384,front-driver,17.762855092808543,rear-passenger,34.02880235433023,rear-driver,21.21322999693053
K22e6lUUFQSBR4UFP,nBhMkLO,front-passenger,17.772282846326778,front-driver,31.57087598997306,rear-passenger,18.81974035955883,rear-driver,19.241479793709058
eV9EWmO6ILir2IVF9,Kd9pBv2,front-passenger,23.17588395870858,front-driver,38.06297590411118,rear-passenger,32.60548244689053,rear-driver,21.415076496992643
L4cQR0OOOgfogfJ8l,Oplzhyw,front-passenger,33.85723169256521,front-driver,21.704932210852647,rear-passenger,19.90533298238871,rear-driver,29.242661313462182
xubsAXlXkMgpJimr2,Ref4HKa,front-passenger,26.60037736759798,front-driver,39.49037176536476,rear-passenger,38.80074693919708,rear-driver,26.511640157943305
RFr7OhkugCslhRuOc,yd2br1r,front-passenger,38.04717496299598,front-driver,19.325105484937193,rear-passenger,38.9330051200484,rear-driver,30.901521629955003
PtDXH1bn8IlGPR1DE,sjTFkmz,front-passenger,30.67382724620395,front-driver,30.135605831796525,rear-passenger,26.197634351053566,rear-driver,24.319833339170216
TZlZfWEmo0AiftFW6,PaSGBLn,front-passenger,26.1839051681684,front-driver,34.34664499832043,rear-passenger,30.71613215151185,rear-driver,29.98710416734903
xpxaGEoSbu79FYLz3,fychcHt,front-passenger,39.931774270406706,front-driver,28.72638409812191,rear-passenger,29.229375899098077,rear-driver,33.934594829036484
3JSllUgNnB7H4fLwe,aQkTL8G,front-passenger,39.637041934242376,front-driver,16.645546618949574,rear-passenger,30.881846405265847,rear-driver,36.40705072570637
mohPVkXhTGIyD4jAo,9BlF1pL,front-passenger,25.185602144346362,front-driver,27.005052943094576,rear-passenger,18.709817581172583,rear-driver,32.56572321489868
FjZx5g1JkIQL6vt5m,bybPakf,front-passenger,17.437706472727942,front-driver,22.0167028434988,rear-passenger,39.74685294557395,rear-driver,22.97343287403632
geVDCVeitmyukWs43,k1z78X0,front-passenger,19.037298721074354,front-driver,35.48880097626856,rear-passenger,20.288926406283565,rear-driver,24.818636903542835
2AuYAjTi8Ojqrc7aG,g4uXkW3,front-passenger,33.09234974091238,front-driver,23.862883586647705,rear-passenger,17.314699633032085,rear-driver,31.463162233612486
PUaG9JrPBFKd1mk8y,PyF5bvG,front-passenger,33.133260883703805,front-driver,28.965057582654474,rear-passenger,34.90206033905588,rear-driver,38.54762382177064
pf2CpSr4tNtjixcIo,jDHmuJ8,front-passenger,35.579911609197694,front-driver,35.07842535583102,rear-passenger,24.041604969574614,rear-driver,19.034957318038195
9gIlM3MUw6QPB1O7B,,front-passenger,20.30798667157069,front-driver,35.529800995675316,rear-passenger,30.387157496888765,rear-driver,23.428710456188703
IBzKKaWMnpGXwEkEq,C2LPHUL,front-passenger,39.07965252621213,front-driver,17.742232778154946,rear-passenger,26.595010763791137,rear-driver,16.81535354843822
Tca694Uqp7iG1VynX,QFWtPIK,front-passenger,36.592983633021014,front-driver,36.75412126240509,rear-passenger,26.324626187220336,rear-driver,26.7377935420049
iokkezBCqeQgtCkJy,8UkIP0D,front-passenger,31.995046537218926,front-driver,31.15732937288154,rear-passenger,20.76929450988235,rear-driver,36.21541675101042
dnybwfonB8w0G5Jjw,BnORwD4,front-passenger,33.89075704233315,front-driver,37.052081445553284,rear-passenger,33.91979527219494,rear-driver,21.13919931786276
6uM9BRjtbaJthX970,lEx58Gy,front-passenger,30.24079014859889,front-driver,38.4637538464314,rear-passenger,32.90039620096061,rear-driver,34.05543223106626
zr7NEeNh6j4d6jw4Y,B8RpHSH,front-passenger,34.47013191743702,front-driver,36.91839216722183,rear-passenger,18.9422279803438,rear-driver,20.8537913143877
MeFr5GNDl0fI40CUA,XHM7LLX,front-passenger,33.3494304353667,front-driver,32.07823435538854,rear-passenger,17.190100285989832,rear-driver,33.607097743095146
g8LVYvdX7qLZanwqL,yCgV5vu,front-passenger,24.329103877765775,front-driver,16.063180177118657,rear-passenger,35.450532533314494,rear-driver,17.24922064757065
lmbzn9rGGOQkR3s5C,O6NTraN,front-passenger,21.48785695536801,front-driver,37.059752325949084,rear-passenger,16.229223525445473,rear-driver,37.399691356149816
V076vXcLiLuBCMwU8,A0lwl1k,front-passenger,19.892325347210562,front-driver,26.98629023129705,rear-passenger,24.62341802473264,rear-driver,18.398183973583215
IbuDGXcHxmLqlpL97,HrjvlM7,front-passenger,31.861442529676843,front-driver,34.03904093113243,rear-passenger,36.069371517676316,rear-driver,39.39007113776986
mTJayQCD95mESDbLl,qRD8EJj,front-passenger,19.041039404575017,front-driver,26.17869052014499,rear-passenger,17.01240801855522,rear-driver,26.337243055308033
j2gemzkeAK8z9AZsl,SPbNK5g,front-passenger,25.28223019900208,front-driver,28.44189491734354,rear-passenger,35.91680304243009,rear-driver,27.67688767012158
SyFpFM2tUmycQzPYi,AEQdfsR,front-passenger,26.915819326653,front-driver,31.888694564981428,rear-passenger,18.901040211953443,rear-driver,25.62449970431725
Tkg2ZgAT3Zqw07rgX,g4SEgmE,front-passenger,32.64260310271278,front-driver,35.16075829590863,rear-passenger,23.97921644262038,rear-driver,21.352178038950736
EMQDVV1qbixPZpiZU,x0RbsmL,front-passenger,18.859495455303133,front-driver,19.968430575023252,rear-passenger,24.605717201899473,rear-driver,16.69994666276452
pGr762t2rcR2lvbpm,yChsHIi,front-passenger,16.269089118775113,front-driver,27.4815037519051,rear-passenger,21.649617043488277,rear-driver,19.123114586708994
cFHRwA6gViPDgWLol,cQNk8uh,front-passenger,20.036880180579367,front-driver,27.168978503740185,rear-passenger,25.91550690968308,rear-driver,33.15208083967531
LyXbIlzqcg9tWxDVT,rJytWse,front-passenger,27.50413488176519,front-driver,27.40114371845533,rear-passenger,23.550544781542808,rear-driver,32.69096433425992
1DwkPPTcHuY1OiXNe,d8afMWh,front-passenger,37.488563155501765,front-driver,29.27734407773859,rear-passenger,39.05872435714179,rear-driver,24.984991005335985
1DPiF4C71NAY4duNc,VLAVEB8,front-passenger,36.86884608382979,front-driver,18.376414524602545,rear-passenger,36.78827749338434,rear-driver,16.94152948809272
wmdO6xsWMBHDncOtR,GNaGYka,front-passenger,31.59789222558628,front-driver,21.425472987709682,rear-passenger,17.475119135941487,rear-driver,31.881390535932585
C94YBXNxUQFHVIxFW,NRdd5mD,front-passenger,38.149816528534934,front-driver,22.275670401391846,rear-passenger,30.139422198297837,rear-driver,30.297993085939623
YARxEpmyJPkopX5P7,Z4D9O1e,front-passenger,32.602210558088586,front-driver,23.27396274057125,rear-passenger,23.414590436863755,rear-driver,39.034934070422274
EJKWAQm9JhpJQPmzR,uA2AZsT,front-passenger,19.790715576985242,front-driver,32.774596302684955,rear-passenger,31.162789724743952,rear-driver,22.998714167508787
hyRTHgVXZjrAB0ZIM,m3UqDoG,front-passenger,20.65874701245503,front-driver,22.983232157692875,rear-passenger,17.90660281967113,rear-driver,37.89744603474835
Hj2xSP2Uk6ShsNmTZ,xs4gliU,front-passenger,38.290449109601816,front-driver,38.460079102722766,rear-passenger,20.009678384093366,rear-driver,28.852381104227753
V14T379DwOjHuDw3p,RlV87sP,front-passenger,26.73786277943125,front-driver,28.745503322844236,rear-passenger,18.08415507893703,rear-driver,22.368983843152623
VqfC5D4tGpFkjB6pB,bBXW2KQ,front-passenger,22.81387540830972,front-driver,27.663504835748633,rear-passenger,39.72313667254425,rear-driver,30.635523059098627
5yLI9vV2dshb3LGyb,vaoLjYZ,front-passenger,21.94694407672714,front-driver,33.268779745092814,rear-passenger,16.254267350305692,rear-driver,17.421003586588114
hAAEkUlWEWrixIjWf,RbtMW37,front-passenger,35.026589748747085,front-driver,32.96109637148484,rear-passenger,29.866687040299922,rear-driver,36.116330215359646
D8VjKXfCrH9YYIBxE,RfRCWzq,front-passenger,31.19481598595327,front-driver,31.575928050434158,rear-passenger,38.9888428045829,rear-driver,25.911982093137233
8zwpwD2GuoZy84ua8,KXp2YIo,front-passenger,30.905628697847035,front-driver,36.07709376549106,rear-passenger,26.30129933187906,rear-driver,33.668307972410595
rT7HcTrsgY77zrb1F,1uwc1lo,front-passenger,38.662201702036306,front-driver,25.547783632097715,rear-passenger,26.040201889666662,rear-driver,35.87141600636263
4fvnyQhTze3Lc9uKM,zdybnKs,front-passenger,27.60015959998158,front-driver,34.478869773927585,rear-passenger,39.80715471405552,rear-driver,19.735294467606934
N7QSeiBBKh8eNJSHh,xfwGMpj,front-passenger,31.141358750396506,front-driver,17.18576510731796,rear-passenger,18.416994104196007,rear-driver,33.19515872924848
P3Gs3K7kocCpHAARG,pEbTnk6,front-passenger,22.343194355790505,front-driver,22.00214630245698,rear-passenger,23.995701309022962,rear-driver,27.547396527333284
Z4WqBYnhERXErbwKb,Ed4enUy,front-passenger,31.794695110277956,front-driver,19.294326040484776,rear-passenger,23.385631516120604,rear-driver,24.011851171556373
Kxq12dFUJ6zim6Q5O,p7UXl4n,front-passenger,22.85231233468049,front-driver,27.772089121290726,rear-passenger,30.889159970604666,rear-driver,34.87521795914882
nNAQaAFsIWUpSENyb,ynjbwHv,front-passenger,34.56892313942369,front-driver,26.64451381163675,rear-passenger,18.250662085783265,rear-driver,30.896897220914305
DEuYdbGIhHumcO7NE,MGs9IzP,front-passenger,36.19256392021238,front-driver,23.82265664221918,rear-passenger,31.79383035941614,rear-driver,28.98529498124126
n2U5CD147nVgsINUd,zB80gRF,front-passenger,21.46396438086763,front-driver,32.35862414467204,rear-passenger,21.6766635555404,rear-driver,24.084217229493987
mcEtSmbADnaUdqptv,,front-passenger,20.371626428728476,front-driver,25.882321515850148,rear-passenger,39.31944443933893,rear-driver,35.87665438498837
kyDlsBgZkvlMWolza,rsJq1Zf,front-passenger,22.985370459381862,front-driver,24.740017597948544,rear-passenger,24.372824295524445,rear-driver,22.56207452782195
8PAT5BPX0vPTMnhHZ,2OyHEiQ,front-passenger,30.87064115419152,front-driver,17.44728553535799,rear-passenger,36.027288207852,rear-driver,30.68350388004695
Nn5rW9cBifS9KiKBI,UzCFugp,front-passenger,20.061358156458354,front-driver,29.428864705217926,rear-passenger,31.098312665382892,rear-driver,23.629916957358432
bgiEMXl0gJ3RoNihK,0URVKWf,front-passenger,22.685644596871796,front-driver,19.046510316223287,rear-passenger,25.288469614101462,rear-driver,22.780295378123213
I1txyG2JWoVHWVaCF,rOQObVK,front-passenger,27.346745086843143,front-driver,34.18013077233625,rear-passenger,36.584463421562425,rear-driver,20.52799789188613
dZ5RWJtLkEn7PVHgU,FuegJQi,front-passenger,27.135689797479486,front-driver,29.384184732251423,rear-passenger,26.956986503196397,rear-driver,26.847148854451433
ZvMbT8JQBbBKNVNsf,B2kYhHr,front-passenger,36.32349678999135,front-driver,33.74032481067503,rear-passenger,16.26994723949864,rear-driver,29.25123897443098
RzGp3Bv2aY8lnBvqv,YUtBcsT,front-passenger,38.236865821699325,front-driver,19.847610874067634,rear-passenger,18.076573075416576,rear-driver,24.442356456899038
